sku,image_url
NTS1-SW-103_2,https://cdn.globalso.com/aolga-hk/115.jpg
NTS1-SW-103_3,https://cdn.globalso.com/aolga-hk/218.jpg
NTS1-SW-103_4,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-103（1）.jpg
NTS1-SW-103_5,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-103（3）.jpg
NTS1-SW-103_6,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-103.jpg
NTS1-GT001,https://cdn.globalso.com/aolga-hk/48.jpg
NTS1-GT001_2,https://cdn.globalso.com/aolga-hk/39.jpg
NTS1-GT001_3,https://cdn.globalso.com/aolga-hk/Y21.jpg
NTS1-SW-605,https://cdn.globalso.com/aolga-hk/605-11.jpg
NTS1-SW-605_2,https://cdn.globalso.com/aolga-hk/605-2.jpg
NTS1-SW-605_3,https://cdn.globalso.com/aolga-hk/605-3.jpg
NTS1-SW-605_4,https://cdn.globalso.com/aolga-hk/116.jpg
NTS1-SW-605_5,https://cdn.globalso.com/aolga-hk/49.jpg
NTS1-SW-605_6,https://cdn.globalso.com/aolga-hk/219.jpg
NTS1-SW-605_7,https://cdn.globalso.com/aolga-hk/311.jpg
NTS1-SW-605_8,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-605（1）.jpg
NTS1-SW-605_9,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-605（2）.jpg
NTS1-SW-605_10,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-605.jpg
NTS1-1640T1-28,https://cdn.globalso.com/aolga-hk/1188.jpg
NTS1-1640T1-28_2,https://cdn.globalso.com/aolga-hk/2111.jpg
NTS1-1640T1-28_3,https://cdn.globalso.com/aolga-hk/未标题-132.jpg
NTS1-1640T1-28,https://cdn.globalso.com/aolga-hk/435.jpg
NTS1-1640T1-28_2,https://cdn.globalso.com/aolga-hk/522.jpg
NTS1-1640T1-28_3,https://cdn.globalso.com/aolga-hk/293.jpg
NTS1-1640T1-28_4,https://cdn.globalso.com/aolga-hk/370.jpg
NTS1-1338,https://cdn.globalso.com/aolga-hk/未标题-11.jpg
NTS1-1338_2,https://cdn.globalso.com/aolga-hk/316.jpg
NTS1-1338_3,https://cdn.globalso.com/aolga-hk/510.jpg
NTS1-1338_4,https://cdn.globalso.com/aolga-hk/417.jpg
NTS1-TCL-D,https://cdn.globalso.com/aolga-hk/tcl-1.jpg
NTS1-TCL-D_2,https://cdn.globalso.com/aolga-hk/3333.jpg
NTS1-TCL-D_3,https://cdn.globalso.com/aolga-hk/242.jpg
NTS1-TCL-D_4,https://cdn.globalso.com/aolga-hk/tcl-2.jpg
NTS1-TCL-D_5,https://cdn.globalso.com/aolga-hk/tcl-4.jpg
NTS1-TCL-D_6,https://cdn.globalso.com/aolga-hk/68.jpg
NTS1-TCL-D_7,https://cdn.globalso.com/aolga-hk/516.jpg
NTS1-CW300,https://cdn.globalso.com/aolga-hk/300-3.jpg
NTS1-CW300_2,https://cdn.globalso.com/aolga-hk/300-1.jpg
NTS1-CW300_3,https://cdn.globalso.com/aolga-hk/300-4.jpg
NTS1-CW300_4,https://cdn.globalso.com/aolga-hk/300-5.jpg
NTS1-CW300_5,https://cdn.globalso.com/aolga-hk/300-2.jpg
NTS1-CW269,https://cdn.globalso.com/aolga-hk/269-12.jpg
NTS1-CW269_2,https://cdn.globalso.com/aolga-hk/269-21.jpg
NTS1-CW276,https://cdn.globalso.com/aolga-hk/276-1.jpg
NTS1-CW276_2,https://cdn.globalso.com/aolga-hk/276-96.jpg
NTS1-CW276_3,https://cdn.globalso.com/aolga-hk/276-3.jpg
NTS1-CW276_4,https://cdn.globalso.com/aolga-hk/515.jpg
NTS1-CW275,https://cdn.globalso.com/aolga-hk/276-11.jpg
NTS1-CW275_2,https://cdn.globalso.com/aolga-hk/276-21.jpg
NTS1-CW275_3,https://cdn.globalso.com/aolga-hk/IMG_0607.jpg
NTS1-CW275_4,https://cdn.globalso.com/aolga-hk/KX0A0514.jpg
NTS1-CW275_5,https://cdn.globalso.com/aolga-hk/KX0A0531.jpg
NTS1-DP-20,https://cdn.globalso.com/aolga-hk/1134.jpg
NTS1-MP-30,https://cdn.globalso.com/aolga-hk/1133.jpg
NTS1-MP-30_2,https://cdn.globalso.com/aolga-hk/296.jpg
NTS1-MP-30_3,https://cdn.globalso.com/aolga-hk/371.jpg
NTS1-CW375,https://cdn.globalso.com/aolga-hk/375.jpg
NTS1-CW375_2,https://cdn.globalso.com/aolga-hk/375-1.jpg
NTS1-CW280,https://cdn.globalso.com/aolga-hk/420.jpg
NTS1-CW280_2,https://cdn.globalso.com/aolga-hk/138.jpg
NTS1-CW280_3,https://cdn.globalso.com/aolga-hk/216.jpg
NTS1-CW280_4,https://cdn.globalso.com/aolga-hk/37.jpg
NTS1-H7,https://cdn.globalso.com/aolga-hk/7-1.jpg
NTS1-H7_2,https://cdn.globalso.com/aolga-hk/7-3.jpg
NTS1-H7_3,https://cdn.globalso.com/aolga-hk/75-2.jpg
NTS1-K5,https://cdn.globalso.com/aolga-hk/5-1.jpg
NTS1-K5_2,https://cdn.globalso.com/aolga-hk/5-2.jpg
NTS1-995,https://cdn.globalso.com/aolga-hk/995.jpg
NTS1-266,https://cdn.globalso.com/aolga-hk/2261.jpg
NTS1-235,https://cdn.globalso.com/aolga-hk/1158.jpg
NTS1-266,https://cdn.globalso.com/aolga-hk/1155.jpg
NTS1-505,https://cdn.globalso.com/aolga-hk/1151.jpg
NTS1-505,https://cdn.globalso.com/aolga-hk/1152.jpg
NTS1-251,https://cdn.globalso.com/aolga-hk/1148.jpg
NTS1-251_2,https://cdn.globalso.com/aolga-hk/299.jpg
NTS1-289,https://cdn.globalso.com/aolga-hk/1149.jpg
NTS1-214-2,https://cdn.globalso.com/aolga-hk/1136.jpg
NTS1-261-1,https://cdn.globalso.com/aolga-hk/261-1.jpg
NTS1-262-1,https://cdn.globalso.com/aolga-hk/1143.jpg
NTS1-260,https://cdn.globalso.com/aolga-hk/1142.jpg
NTS1-260_2,https://cdn.globalso.com/aolga-hk/298.jpg
NTS1-YDXL-07,https://cdn.globalso.com/aolga-hk/1168.jpg
NTS1-YDXL-06,https://cdn.globalso.com/aolga-hk/1166.jpg
NTS1-YDXL-03,https://cdn.globalso.com/aolga-hk/1164.jpg
NTS1-YDXL-02,https://cdn.globalso.com/aolga-hk/1162.jpg
NTS1-YDXL-01,https://cdn.globalso.com/aolga-hk/1161.jpg
NTS1-YDXL-07,https://cdn.globalso.com/aolga-hk/未标题-130.jpg
NTS1-808,https://cdn.globalso.com/aolga-hk/1177.jpg
NTS1-908,https://cdn.globalso.com/aolga-hk/1176.jpg
NTS1-661218,https://cdn.globalso.com/aolga-hk/1174.jpg
NTS1-302016,https://cdn.globalso.com/aolga-hk/1172.jpg
NTS1-9702,https://cdn.globalso.com/aolga-hk/1171.jpg
NTS1-661211,https://cdn.globalso.com/aolga-hk/1170.jpg
